,images,brand
75,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-012_zoom2.jpg,olympikus
75,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-012_zoom3.jpg,olympikus
75,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-012_zoom4.jpg,olympikus
78,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-824_zoom1.jpg,olympikus
78,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-824_zoom2.jpg,olympikus
78,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-824_zoom3.jpg,olympikus
78,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-824_zoom4.jpg,olympikus
80,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-006_zoom1.jpg,olympikus
80,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-006_zoom2.jpg,olympikus
80,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-006_zoom3.jpg,olympikus
80,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-006_zoom4.jpg,olympikus
80,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-006_zoom5.jpg,olympikus
80,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2140-006_zoom6.jpg,olympikus
84,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-006_zoom1.jpg,nike
84,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-006_zoom2.jpg,nike
84,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-006_zoom3.jpg,nike
84,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-006_zoom4.jpg,nike
85,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-793_zoom1.jpg,asics
85,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-793_zoom2.jpg,asics
85,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-793_zoom3.jpg,asics
85,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-793_zoom4.jpg,asics
86,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-028_zoom1.jpg,nike
86,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-028_zoom2.jpg,nike
86,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-028_zoom3.jpg,nike
86,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-028_zoom4.jpg,nike
87,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-024_zoom1.jpg,nike
87,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-024_zoom2.jpg,nike
87,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-024_zoom3.jpg,nike
87,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-024_zoom4.jpg,nike
88,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-026_zoom1.jpg,nike
88,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-026_zoom2.jpg,nike
88,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-026_zoom3.jpg,nike
88,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1730-026_zoom4.jpg,nike
89,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-392_zoom1.jpg,asics
89,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-392_zoom2.jpg,asics
89,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-392_zoom3.jpg,asics
89,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-392_zoom4.jpg,asics
90,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-226_zoom1.jpg,asics
90,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-226_zoom2.jpg,asics
90,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-226_zoom3.jpg,asics
90,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-226_zoom4.jpg,asics
91,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-223_zoom1.jpg,asics
91,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-223_zoom2.jpg,asics
91,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-223_zoom3.jpg,asics
91,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-223_zoom4.jpg,asics
92,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-172_zoom1.jpg,asics
92,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-172_zoom2.jpg,asics
92,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-172_zoom3.jpg,asics
92,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-172_zoom4.jpg,asics
93,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-064_zoom1.jpg,asics
93,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-064_zoom2.jpg,asics
93,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-064_zoom3.jpg,asics
93,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4428-064_zoom4.jpg,asics
94,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-260_zoom1.jpg,asics
94,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-260_zoom2.jpg,asics
94,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-260_zoom3.jpg,asics
96,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-376_zoom1.jpg,asics
96,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-376_zoom2.jpg,asics
96,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-376_zoom3.jpg,asics
96,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3006-376_zoom4.jpg,asics
97,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-044_zoom1.jpg,adidas
97,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-044_zoom2.jpg,adidas
97,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-044_zoom3.jpg,adidas
97,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-044_zoom4.jpg,adidas
98,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-014_zoom1.jpg,adidas
98,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-014_zoom2.jpg,adidas
98,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-014_zoom3.jpg,adidas
98,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-014_zoom4.jpg,adidas
99,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-114_zoom1.jpg,adidas
99,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-114_zoom2.jpg,adidas
99,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-114_zoom3.jpg,adidas
99,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-114_zoom4.jpg,adidas
100,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-026_zoom1.jpg,adidas
100,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-026_zoom2.jpg,adidas
100,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-026_zoom3.jpg,adidas
100,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7146-026_zoom4.jpg,adidas
104,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-128_zoom1.jpg,nike
104,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-128_zoom2.jpg,nike
104,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-128_zoom3.jpg,nike
104,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-128_zoom4.jpg,nike
105,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-026_zoom1.jpg,nike
105,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-026_zoom2.jpg,nike
105,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-026_zoom3.jpg,nike
105,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-026_zoom4.jpg,nike
106,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-020_zoom1.jpg,nike
106,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-020_zoom2.jpg,nike
106,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-020_zoom3.jpg,nike
106,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-020_zoom4.jpg,nike
107,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-006_zoom1.jpg,nike
107,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-006_zoom2.jpg,nike
107,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-006_zoom3.jpg,nike
107,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2622-006_zoom4.jpg,nike
108,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1727-854_zoom1.jpg,nike
108,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1727-854_zoom2.jpg,nike
108,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1727-854_zoom3.jpg,nike
108,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1727-854_zoom4.jpg,nike
117,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-120_zoom1.jpg,olympikus
117,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-120_zoom2.jpg,olympikus
117,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-120_zoom3.jpg,olympikus
117,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-120_zoom4.jpg,olympikus
117,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-120_zoom5.jpg,olympikus
118,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4760-648_zoom1.jpg,asics
118,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4760-648_zoom2.jpg,asics
118,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4760-648_zoom3.jpg,asics
119,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-300_zoom1.jpg,olympikus
119,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-300_zoom2.jpg,olympikus
119,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-300_zoom3.jpg,olympikus
119,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-300_zoom4.jpg,olympikus
119,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-300_zoom5.jpg,olympikus
120,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4760-937_zoom1.jpg,asics
120,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4760-937_zoom2.jpg,asics
120,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4760-937_zoom3.jpg,asics
121,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-793_zoom1.jpg,olympikus
121,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-793_zoom2.jpg,olympikus
121,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-793_zoom3.jpg,olympikus
121,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-793_zoom4.jpg,olympikus
121,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2156-793_zoom5.jpg,olympikus
122,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3310-788_zoom1.jpg,olympikus
122,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3310-788_zoom2.jpg,olympikus
122,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3310-788_zoom3.jpg,olympikus
122,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3310-788_zoom4.jpg,olympikus
123,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-3086-026_zoom1.jpg,nike
123,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-3086-026_zoom2.jpg,nike
123,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-3086-026_zoom3.jpg,nike
123,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-3086-026_zoom4.jpg,nike
125,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3195-D34_zoom1.jpg,olympikus
125,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3195-D34_zoom2.jpg,olympikus
125,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3195-D34_zoom3.jpg,olympikus
125,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3195-D34_zoom4.jpg,olympikus
126,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-C69_zoom1.jpg,adidas
126,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-C69_zoom2.jpg,adidas
126,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-C69_zoom3.jpg,adidas
126,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-C69_zoom4.jpg,adidas
127,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-405_zoom1.jpg,adidas
127,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-405_zoom2.jpg,adidas
127,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-405_zoom3.jpg,adidas
127,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-405_zoom4.jpg,adidas
127,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-405_zoom5.jpg,adidas
127,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-405_zoom6.jpg,adidas
127,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-405_zoom7.jpg,adidas
129,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-056_zoom1.jpg,adidas
129,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-056_zoom2.jpg,adidas
129,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-056_zoom3.jpg,adidas
129,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-056_zoom4.jpg,adidas
129,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-056_zoom5.jpg,adidas
129,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-056_zoom6.jpg,adidas
129,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-056_zoom7.jpg,adidas
131,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-172_zoom1.jpg,adidas
131,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-172_zoom2.jpg,adidas
131,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-172_zoom3.jpg,adidas
131,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-172_zoom4.jpg,adidas
133,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-068_zoom1.jpg,adidas
133,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-068_zoom2.jpg,adidas
133,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-068_zoom3.jpg,adidas
133,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-068_zoom4.jpg,adidas
134,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-226_zoom1.jpg,adidas
134,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-226_zoom2.jpg,adidas
134,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-226_zoom3.jpg,adidas
134,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-226_zoom4.jpg,adidas
134,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-226_zoom5.jpg,adidas
134,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-226_zoom6.jpg,adidas
134,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-226_zoom7.jpg,adidas
134,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6169-226_zoom8.jpg,adidas
139,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-252_zoom1.jpg,asics
139,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-252_zoom2.jpg,asics
139,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-252_zoom3.jpg,asics
139,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-252_zoom4.jpg,asics
141,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-199_zoom1.jpg,asics
141,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-199_zoom2.jpg,asics
141,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-199_zoom3.jpg,asics
141,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3009-199_zoom4.jpg,asics
142,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3301-097_zoom1.jpg,olympikus
142,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3301-097_zoom2.jpg,olympikus
142,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3301-097_zoom3.jpg,olympikus
142,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3301-097_zoom4.jpg,olympikus
146,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3302-793_zoom1.jpg,olympikus
146,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3302-793_zoom2.jpg,olympikus
146,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3302-793_zoom3.jpg,olympikus
146,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3302-793_zoom4.jpg,olympikus
147,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3301-008_zoom1.jpg,olympikus
147,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3301-008_zoom2.jpg,olympikus
147,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3301-008_zoom3.jpg,olympikus
147,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3301-008_zoom4.jpg,olympikus
148,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3302-879_zoom1.jpg,olympikus
148,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3302-879_zoom2.jpg,olympikus
148,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3302-879_zoom3.jpg,olympikus
